,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,acquired_day,price_amount_USD,time_acq_last_funding,time_founding_acq
2184,/organization/tasty-labs,Tasty Labs,|Curated Web|,Curated Web,USA,CA,SF Bay Area,Mountain View,/organization/walmart-labs,WalmartLabs,|Specialty Retail|Retail Technology|Retail|,Retail Technology,USA,CA,SF Bay Area,San Bruno,2013-05-01,5,2,2013,,USD,1,,889.0,943.0
2185,/organization/tatara-systems,Tatara Systems,|Mobile|,Mobile,USA,MA,Boston,Acton,/organization/taqua,Taqua,|Mobile|,Mobile,USA,TX,Dallas,Richardson,2011-07-21,7,3,2011,,USD,21,,394.0,3853.0
2186,/organization/teachstreet,TeachStreet,|Charter Schools|Teachers|All Students|Education|,Education,USA,WA,Seattle,Seattle,/organization/amazon,Amazon,|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,Consumer Goods,USA,WA,Seattle,Seattle,2012-01-31,1,1,2012,,USD,31,,979.0,1701.0
2187,/organization/tealeaf,Tealeaf,|Usability|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2012-05-02,5,2,2012,,USD,2,,3514.0,5501.0
2188,/organization/techforward,TechForward,|Hardware + Software|,Hardware + Software,USA,CA,Los Angeles,Los Angeles,/organization/squaretrade,SquareTrade,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,San Francisco,2012-04-03,4,2,2012,,USD,3,,421.0,2423.0
2189,/organization/teknovus,Teknovus,|Semiconductors|,Semiconductors,USA,CA,Napa Valley,Petaluma,/organization/broadcom,Broadcom,|Semiconductors|Mobile|,Semiconductors,USA,CA,Anaheim,Irvine,2010-03-08,3,1,2010,123000000.0,USD,8,123000000.0,112.0,3353.0
2190,/organization/telecis,TeleCIS Wireless,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Campbell,/organization/qualcomm,Qualcomm,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,2007-04-01,4,2,2007,,USD,1,,455.0,2647.0
2191,/organization/telegent-systems,Telegent Systems,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,/organization/spreadtrum-communications,Spreadtrum Communications,|Semiconductors|Hardware|Hardware + Software|,Semiconductors,CHN,,Shanghai,Shanghai,2011-07-19,7,3,2011,,USD,19,,1427.0,2756.0
2192,/organization/telesphere,Telesphere Networks,|VoIP|Wireless|Messaging|,Wireless,USA,AZ,Phoenix,Scottsdale,/organization/vonage,Vonage,|Telecommunications|Mobile|,Telecommunications,USA,NJ,Newark,Holmdel,2014-11-06,11,4,2014,114000000.0,USD,6,114000000.0,1486.0,5423.0
2193,/organization/telespree,Telespree,|Wireless|Telecommunications|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/evolving-systems,Evolving Systems,|Technology|Software|,Technology,USA,CO,Denver,Englewood,2013-10-25,10,4,2013,,USD,25,,1030.0,5776.0
2194,/organization/telestream,Telestream,|Video Streaming|Television|Video|Software|,Video Streaming,USA,CA,Sacramento Valley,Nevada City,/organization/thoma-bravo,Thoma Bravo,|Application Performance Monitoring|Cyber Security|Software|Enterprise Software|,Cyber Security,USA,IL,Chicago,Chicago,2011-12-21,12,4,2011,,USD,21,,-28.0,5102.0
2195,/organization/telisma,Telisma,|Software|,Software,FRA,,Paris,Paris,/organization/onmobile,OnMobile,|Speech Recognition|Messaging|Telecommunications|Mobile|,Mobile,IND,,Bangalore,Bangalore,2008-05-18,5,2,2008,,USD,18,,355.0,3060.0
2196,/organization/tellme,Tellme,|Mobile|,Mobile,USA,CA,SF Bay Area,Mountain View,/organization/24-7-customer,[24]7,|Predictive Analytics|Software|,Predictive Analytics,USA,CA,SF Bay Area,Campbell,2012-02-01,2,1,2012,,USD,1,,4628.0,4779.0
2197,/organization/tellme,Tellme,|Mobile|,Mobile,USA,CA,SF Bay Area,Mountain View,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2007-03-14,3,1,2007,800000000.0,USD,14,800000000.0,2843.0,2994.0
2198,/organization/tello,Tello,|Curated Web|,Curated Web,USA,CA,SF Bay Area,Palo Alto,/organization/urban-airship,Urban Airship,|Internet|iPhone|Mobile|,Internet,,,,,2012-12-04,12,4,2012,,USD,4,,280.0,1036.0
2199,/organization/telovations,Telovations,|Web Hosting|,Web Hosting,USA,FL,Tampa,Tampa,/organization/bright-house-networks,Bright House Networks,,,,,,,2012-11-26,11,4,2012,,USD,26,,1054.0,2490.0
2200,/organization/telx,Telx,|Web Hosting|,Web Hosting,USA,NY,New York City,New York,/organization/abry-partners,ABRY Partners,,,USA,MA,Boston,Boston,2011-08-08,8,3,2011,,USD,8,,796.0,4237.0
2201,/organization/tenders,Tenders.es,|Local Businesses|,Local Businesses,ESP,,Madrid,Madrid,/organization/citiservi,citiservi,|Local Businesses|Local Advertising|Local|Local Search|Advertising|,Advertising,ESP,,Bilbao,Bilbao,2014-02-20,2,1,2014,,USD,20,,1876.0,1779.0
2202,/organization/tenmarks-education,TenMarks Education,|Education|,Education,USA,MA,Boston,Chestnut Hill,/organization/amazon,Amazon,|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,Consumer Goods,USA,WA,Seattle,Seattle,2013-10-01,10,4,2013,,USD,1,,746.0,1734.0
2203,/organization/tenrox,Tenrox,|Software|,Software,USA,TX,Austin,Austin,/organization/upland-software,Upland Software,|Enterprises|Cloud Data Services|Software|,Cloud Data Services,USA,TX,Austin,Austin,2012-02-01,2,1,2012,,USD,1,,2283.0,6240.0
2204,/organization/tensilica,Tensilica,|Software|,Software,USA,CA,SF Bay Area,Santa Clara,/organization/cadence-design-systems,Cadence Design Systems,|Hardware + Software|,Hardware + Software,JPN,,Tokyo,Yokohama,2013-03-11,3,1,2013,380000000.0,USD,11,380000000.00000006,921.0,5913.0
2205,/organization/teranetics,Teranetics,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,San Jose,/organization/plx-technology,PLX Technology,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,2010-09-27,9,3,2010,35800000.0,USD,27,35800000.0,123.0,3922.0
2206,/organization/tercica,Tercica,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Brisbane,/organization/ipsen,Ipsen,|Biotechnology|,Biotechnology,FRA,,Paris,Boulogne-billancourt,2008-06-04,6,2,2008,480300000.0,USD,4,480300000.0,334.0,2346.0
2207,/organization/terracota,Terracotta,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/software-ag,Software AG,|Enterprises|Big Data|Software|Enterprise Software|,Enterprise Software,USA,VA,"Washington, D.C.",Reston,2011-05-23,5,2,2011,,USD,23,,696.0,3064.0
2208,/organization/textic,Textic,|Mobile|Software|,Mobile,GBR,,London,Maidenhead,/organization/rok-talk,Rok Talk,,,GBR,,Wolverhampton,Wolverhampton,2009-11-11,11,4,2009,,USD,11,,512.0,1775.0
2209,/organization/the-climate-corporation,The Climate Corporation,|Big Data|Agriculture|Promotional|Risk Management|Finance|Insurance|News|Clean Technology|,Agriculture,USA,CA,SF Bay Area,San Francisco,/organization/monsanto,Monsanto,|Farming|Agriculture|Biotechnology|,Farming,USA,MO,St. Louis,Saint Louis,2013-10-02,10,4,2013,930000000.0,USD,2,930000000.0,475.0,2831.0
2210,/organization/the-echo-nest,The Echo Nest,|Developer APIs|Ediscovery|Reviews and Recommendations|Personalization|Search|Music|,Reviews and Recommendations,USA,MA,Boston,Somerville,/organization/spotify,Spotify,|Entertainment|Cloud Computing|Video Streaming|Music|,Entertainment,SWE,,Stockholm,Stockholm,2014-03-06,3,1,2014,,USD,6,,602.0,3157.0
2211,/organization/the-echo-system,The Echo System,|Social Media Marketing|Apps|SaaS|Software|Sales and Marketing|Social Media|Facebook Applications|Advertising|,Apps,USA,NY,New York City,New York,/organization/4c-insights,4C Insights,|Analytics|,Analytics,USA,NY,New York City,New York,2013-12-31,12,4,2013,,USD,31,,628.0,1156.0
2212,/organization/fanfare-group,The Fanfare Group,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Mountain View,/organization/spirent,Spirent Communications,|Network Security|Location Based Services|Mobile|Wireless|Internet|VoIP|Public Relations|,VoIP,USA,CA,SF Bay Area,Sunnyvale,2011-02-14,2,1,2011,,USD,14,,438.0,2601.0
2213,/organization/the-feedroom,The FeedRoom,|Public Relations|,Public Relations,USA,NY,New York City,New York,/organization/kit-digital,KIT digital,|Games|,Games,CZE,,Prague,Prague,2009-10-05,10,4,2009,10000000.0,USD,5,10000000.0,453.0,3687.0
2214,/organization/the-fizzback-group,The Fizzback Group,|Customer Service|E-Commerce|,Customer Service,GBR,,London,London,/organization/nice-systems,NICE Systems,|Enterprise Software|,Enterprise Software,ISR,,Tel Aviv,Ra'anana,2011-09-19,9,3,2011,80000000.0,USD,19,80000000.0,1663.0,2452.0
2215,/organization/the-gifts-project,The Gifts Project,|Social Commerce|Social Network Media|Entertainment|Private Social Networking|Facebook Applications|Gift Card|E-Commerce|,Social Commerce,ISR,,Tel Aviv,Tel Aviv,/organization/ebay,eBay,|Internet|Business Services|All Markets|Search|Auctions|E-Commerce|,Business Services,USA,CA,SF Bay Area,San Jose,2011-09-07,9,3,2011,,USD,7,,258.0,675.0
2216,/organization/huffingtonpost,The Huffington Post,|Publishing|Media|News|,Publishing,USA,NY,New York City,New York,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2011-02-07,2,1,2011,315000000.0,USD,7,315000000.0,190.0,2100.0
2217,/organization/huffingtonpost,The Huffington Post,|Publishing|Media|News|,Publishing,USA,NY,New York City,New York,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2011-02-07,2,1,2011,315000000.0,USD,7,315000000.0,190.0,2100.0
2218,/organization/the-kernel,The Kernel,|Publishing|News|,News,GBR,,London,London,/organization/the-daily-dot,The Daily Dot,|News|,News,USA,TX,Austin,Austin,2014-01-29,1,1,2014,,USD,29,,695.0,772.0
2219,/organization/themarkets,TheMarkets,|Finance|,Finance,USA,NY,New York City,New York,/organization/capital-iq,S&P Capital IQ,|Software|,Software,USA,NY,New York City,New York,2010-09-23,9,3,2010,,USD,23,,1169.0,3918.0
2220,/organization/theplatform,thePlatform,|Games|,Games,USA,WA,Seattle,Seattle,/organization/comcast,Comcast,|Web Hosting|,Web Hosting,USA,PA,Philadelphia,Philadelphia,2006-06-27,6,2,2006,,USD,27,,166.0,2369.0
2221,/organization/thinglabs,Thing Labs,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2010-09-28,9,3,2010,,USD,28,,334.0,484.0
2222,/organization/thingworx,ThingWorx,|Software|,Software,USA,PA,Philadelphia,Downingtown,/organization/ptc,PTC,|Software|,Software,USA,MA,Boston,Needham,2013-12-30,12,4,2013,112000000.0,USD,30,112000000.0,327.0,1824.0
2223,/organization/think-big-analytics,Think Big Analytics,|Consulting|Software|Big Data|Analytics|,Big Data,USA,CA,SF Bay Area,Mountain View,/organization/teradata,Teradata,|Big Data|Consulting|,Big Data,USA,OH,Dayton,Miamisburg,2014-09-03,9,3,2014,,USD,3,,575.0,1494.0
2224,/organization/thinkfuse,Thinkfuse,|Finance|Enterprises|Collaboration|Enterprise Software|,Enterprise Software,USA,WA,Seattle,Seattle,/organization/salesforce,Salesforce,|Software|Hardware + Software|Enterprises|Cloud Computing|,Software,USA,CA,SF Bay Area,San Francisco,2012-06-25,6,2,2012,,USD,25,,459.0,694.0
2225,/organization/thinknear,ThinkNear,|Finance|Advertising|,Advertising,USA,NY,New York City,New York,/organization/telenav,Telenav,|Mobile Advertising|Cars|Automotive|Navigation|Advertising|Maps|Local Search|Gps|Location Based Services|Wireless|Mobile|,Navigation,,,,,2012-10-16,10,4,2012,,USD,16,,430.0,647.0
2226,/organization/thislife,ThisLife,|File Sharing|Privacy|Cloud Computing|Storage|Video|Photography|Curated Web|,Photography,USA,CA,SF Bay Area,Palo Alto,/organization/shutterfly,Shutterfly,|Internet|E-Commerce|,Internet,USA,CA,SF Bay Area,Redwood City,2013-01-04,1,1,2013,,USD,4,,196.0,1099.0
2227,/organization/cc-betty,Threadbox,|Messaging|,Messaging,USA,CA,SF Bay Area,Alamo,/organization/myspace,MySpace,|Social Media|Social Network Media|Web Hosting|,Social Media,USA,CA,Los Angeles,Beverly Hills,2010-07-15,7,3,2010,,USD,15,,205.0,621.0
2228,/organization/threadsy,threadsy,|Messaging|,Messaging,USA,CA,SF Bay Area,San Francisco,/organization/facebook,Facebook,|Communities|Identity|All Students|Colleges|Facebook Applications|Social Media|,Communities,USA,CA,SF Bay Area,Menlo Park,2012-08-24,8,3,2012,,USD,24,,626.0,1545.0
2229,/organization/three-melons,Three Melons,|Games|,Games,ARG,,Buenos Aires,Buenos Aires,/organization/playdom,Playdom,|Apps|Entertainment|Games|,Games,USA,CA,SF Bay Area,Palo Alto,2010-03-31,3,1,2010,,USD,31,,372.0,1611.0
2230,/organization/opinionaided,Thumb,|Advice|Polling|Surveys|Law Enforcement|Opinions|Mobile|,Advice,USA,NY,New York City,New York,/organization/ypulse,"Ypulse, Inc.",|News|,News,USA,NY,New York City,New York,2013-06-01,6,2,2013,,USD,1,,-4.0,1127.0
2231,/organization/thumbplay,Thumbplay,|Photography|Media|Cloud Computing|Games|File Sharing|Video|Mobile|Music|,Music,USA,NY,New York City,New York,/organization/clear-channel-communications,iHeartMedia,|Games|,Games,USA,TX,San Antonio,San Antonio,2011-03-01,3,1,2011,,USD,1,,314.0,2372.0
2232,/organization/tibion-bionic-technologies,Tibion Bionic Technologies,|Health Care|,Health Care,USA,CA,CA - Other,Moffett Field,/organization/alterg,AlterG,|Medical Devices|,Medical Devices,USA,CA,SF Bay Area,Fremont,2013-06-27,6,2,2013,,USD,27,,336.0,4195.0
2233,/organization/ticket-monster-korea,Ticket Monster (Korea),|E-Commerce|,E-Commerce,KOR,,Seoul,Seoul,/organization/groupon,Groupon,|Advertising|Retail|Discounts|Craigslist Killers|Curated Web|,Advertising,USA,IL,Chicago,Chicago,2014-01-02,1,1,2014,260000000.0,USD,2,260000000.0,1088.0,1431.0
2234,/organization/tideway,Tideway,|Software|,Software,GBR,,London,London,/organization/bmc-software,BMC Software,|Software|,Software,USA,TX,Houston,Houston,2009-10-19,10,4,2009,,USD,19,,559.0,2848.0
2235,/organization/tilera,Tilera,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,San Jose,/organization/ezchip,EZChip,|Semiconductors|,Semiconductors,,,,,2014-07-01,7,3,2014,130000000.0,USD,1,130000000.0,712.0,3834.0
2236,/organization/timbre,Timbre,|Ticketing|Ediscovery|Music|iOS|Apps|Concerts|Mobile|,Mobile,USA,MA,Boston,Cambridge,/organization/seatwave,Seatwave,|E-Commerce|,E-Commerce,GBR,,London,London,2014-06-10,6,2,2014,,USD,10,,488.0,641.0
2237,/organization/timebridge,TimeBridge,|Collaboration|Online Scheduling|Meeting Software|Curated Web|,Collaboration,USA,CA,SF Bay Area,Mountain View,/organization/merchantcircle,MerchantCircle,|Direct Marketing|Estimation and Quoting|Advice|Consumers|Business Services|Local|Curated Web|,Local,USA,CA,SF Bay Area,Mountain View,2010-09-21,9,3,2010,,USD,21,,498.0,1969.0
2238,/organization/timebridge,TimeBridge,|Collaboration|Online Scheduling|Meeting Software|Curated Web|,Collaboration,USA,CA,SF Bay Area,Mountain View,/organization/reply-com,Reply! Inc.,|Lead Generation|Internet Marketing|Advertising|,Advertising,USA,CA,SF Bay Area,San Ramon,2011-06-22,6,2,2011,,USD,22,,772.0,2243.0
2239,/organization/tiny-pictures,Tiny Pictures,|Photography|Mobile|,Photography,USA,CA,SF Bay Area,San Francisco,/organization/shutterfly,Shutterfly,|Internet|E-Commerce|,Internet,USA,CA,SF Bay Area,Redwood City,2009-09-11,9,3,2009,2600000.0,USD,11,2600000.0,588.0,1502.0
2240,/organization/tiny-review,Tiny Post,|Guides|Reviews and Recommendations|Location Based Services|Mobile|Curated Web|,Guides,USA,CA,SF Bay Area,Palo Alto,/organization/tripadvisor,TripAdvisor,|Online Travel|Hotels|Restaurants|Travel|,Hotels,USA,MA,Boston,Newton,2013-03-22,3,1,2013,,USD,22,,415.0,580.0
2241,/organization/tizor-systems,Tizor Systems,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Maynard,/organization/netezza,Netezza,|Analytics|Big Data|Databases|Storage|Enterprise Software|,Analytics,USA,MA,Boston,Marlborough,2009-02-24,2,1,2009,,USD,24,,1113.0,2611.0
2242,/organization/toa-technologies,TOA Technologies,|Enterprise Software|SaaS|Software|,SaaS,USA,OH,Cleveland,Beachwood,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2014-07-31,7,3,2014,,USD,31,,380.0,4229.0
2243,/organization/tokbox,TokBox,|Video Conferencing|Archiving|Messaging|,Archiving,USA,CA,SF Bay Area,San Francisco,/organization/telefonica-digital,Telefónica Digital,|Web Development|Technology|Public Relations|,Public Relations,GBR,,London,London,2012-10-26,10,4,2012,,USD,26,,711.0,2005.0
2244,/organization/tomfoolery,Tomfoolery,|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2014-01-28,1,1,2014,16000000.0,USD,28,16000000.0,165.0,545.0
2245,/organization/toms-shoes,TOMS Shoes,|Fashion|Retail|E-Commerce|,E-Commerce,USA,CA,Los Angeles,Los Angeles,/organization/bain-capital-2,Bain Capital,|Venture Capital|,Venture Capital,USA,MA,Boston,Boston,2014-08-20,8,3,2014,,USD,20,,3033.0,3153.0
2246,/organization/top10-media,Top10 Media,|News|,News,USA,MA,Boston,Cambridge,/organization/forward-internet-group,Forward Internet Group,|Media|Technology|Curated Web|,Technology,GBR,,London,London,2011-06-09,6,2,2011,,USD,9,,1683.0,2350.0
2247,/organization/topcoder,TopCoder,|Crowdsourcing|Software|,Software,USA,CT,Hartford,Glastonbury,/organization/appirio,Appirio,|Cloud Computing|Software|SaaS|Enterprise Software|,Software,USA,CA,SF Bay Area,San Francisco,2013-09-17,9,3,2013,,USD,17,,1226.0,4552.0
2248,/organization/topera,Topera,|3D|Medical|Medical Devices|Health Care|,Medical Devices,USA,CA,San Diego,San Diego,/organization/abbott,Abbott Labs,|Health and Wellness|Venture Capital|Medical|Biotechnology|,Health and Wellness,USA,IL,Chicago,Des Plaines,2014-10-29,10,4,2014,250000000.0,USD,29,250000000.0,552.0,1762.0
2249,/organization/topguest,Topguest,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,San Francisco,/organization/switchfly,Switchfly,|Software|,Software,USA,CA,SF Bay Area,San Francisco,2011-12-01,12,4,2011,,USD,1,,378.0,548.0
2250,/organization/topsy-labs,Topsy Labs,|Twitter Applications|Social Media|Real Time|Search|Analytics|,Twitter Applications,USA,CA,SF Bay Area,San Francisco,/organization/apple,Apple,|Computers|Consumer Electronics|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Cupertino,2013-12-02,12,4,2013,200000000.0,USD,2,200000000.0,427.0,2513.0
2251,/organization/torando-labs,Torando Labs,|Curated Web|,Curated Web,USA,NY,New York City,New York,/organization/buzzfeed,BuzzFeed,|Entertainment|News|,Entertainment,USA,NY,New York City,New York,2014-10-28,10,4,2014,,USD,28,,554.0,1031.0
2252,/organization/torbit,Torbit,|Cloud Computing|Web Development|Automotive|Web Hosting|,Web Development,USA,CA,SF Bay Area,San Mateo,/organization/walmart-labs,WalmartLabs,|Specialty Retail|Retail Technology|Retail|,Retail Technology,USA,CA,SF Bay Area,San Bruno,2013-06-01,6,2,2013,,USD,1,,634.0,943.0
2253,/organization/touchdown-technologies,Touchdown Technologies,|Semiconductors|,Semiconductors,USA,CA,Los Angeles,Baldwin Park,/organization/verigy,Verigy,,,SGP,,Singapore,Singapore,2009-06-05,6,2,2009,,USD,5,,1281.0,2347.0
2254,/organization/toura,Toura,|Android|iPad|iPhone|Software|Web CMS|Web Development|Apps|Mobile|,iPad,USA,NY,New York City,New York,/organization/grapple-mobile,Grapple Mobile,|Mobile|,Mobile,GBR,,London,London,2012-12-11,12,4,2012,,USD,11,,452.0,1440.0
2255,/organization/tourist-eye,TouristEye,|Offline Businesses|Maps|Travel & Tourism|Guides|Tourism|Travel|,Tourism,ESP,,Madrid,Madrid,/organization/lonely-planet,Lonely Planet,|Travel|,Travel,AUS,,AUS - Other,Footscray,2013-11-13,11,4,2013,,USD,13,,372.0,1381.0
2256,/organization/townhog,TownHog,|E-Commerce|,E-Commerce,USA,CA,SF Bay Area,San Francisco,/organization/buywithme,BuyWithMe,|Social Commerce|Group Buying|E-Commerce|,Group Buying,USA,NY,New York City,New York,2011-09-09,9,3,2011,,USD,9,,131.0,1712.0
2257,/organization/tracelytics,Tracelytics,|Web Tools|Enterprise Software|,Enterprise Software,USA,RI,Providence,Providence,/organization/appneta,AppNeta,|Information Technology|Enterprises|Cloud Computing|Software|,Enterprises,USA,VA,Roanoke,South Boston,2012-06-21,6,2,2012,,USD,21,,91.0,721.0
2258,/organization/tradecard,TradeCard,|Supply Chain Management|SaaS|Enterprise Software|,Supply Chain Management,USA,NY,New York City,New York,/organization/gt-nexus,GT Nexus,|Software|,Software,USA,CA,SF Bay Area,Oakland,2013-04-01,4,2,2013,,USD,1,,17.0,5204.0
2259,/organization/tradoria,Tradoria,|E-Commerce|,E-Commerce,DEU,,DEU - Other,Bamberg,/organization/rakuten,Rakuten,|Travel|World Domination|E-Commerce|Curated Web|,Travel,JPN,,Tokyo,Tokyo,2011-08-28,8,3,2011,,USD,28,,586.0,1669.0
2260,/organization/traiana,Traiana,|Financial Services|Risk Management|Finance|,Financial Services,USA,NY,New York City,New York,/organization/icap,ICAP,,,GBR,,London,London,2007-10-10,10,4,2007,238000000.0,USD,10,238000000.0,731.0,2839.0
2261,/organization/transpera,Transpera,|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/tremor-video,Tremor Video,|Advertising|,Advertising,USA,NY,New York City,New York,2011-02-04,2,1,2011,,USD,4,,247.0,1495.0
2262,/organization/iwidgets,Transpond,|Sales and Marketing|Social Media|Web Tools|Networking|SNS|Advertising|,Sales and Marketing,USA,CA,SF Bay Area,San Francisco,/organization/webtrends,Webtrends,|SEO|Curated Web|,SEO,USA,OR,"Portland, Oregon",Portland,2010-08-10,8,3,2010,,USD,10,,552.0,1317.0
2263,/organization/trapeze-networks,Trapeze Networks,|Wireless|Security|,Wireless,USA,CA,SF Bay Area,Pleasanton,/organization/juniper-networks,Juniper Networks,|Communications Hardware|Technology|Security|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,2010-11-01,11,4,2010,152000000.0,USD,1,152000000.0,1526.0,3226.0
2264,/organization/trapeze-networks,Trapeze Networks,|Wireless|Security|,Wireless,USA,CA,SF Bay Area,Pleasanton,/organization/belden,Belden,|Manufacturing|,Manufacturing,USA,MO,St. Louis,St Louis,2008-06-06,6,2,2008,133000000.0,USD,6,133000000.0,648.0,2348.0
2265,/organization/trapster,Trapster,|iPhone|Cars|Curated Web|,Curated Web,USA,CA,San Diego,Carlsbad,/organization/nokia-location-commerce,Nokia Location & Commerce,,,,,,,2010-12-01,12,4,2010,,USD,1,,640.0,2891.0
2266,/organization/travel-ru,Travel.ru,|Travel|,Travel,RUS,,Moscow,Moscow,/organization/oktogo-ru,Oktogo,|Hospitality|,Hospitality,USA,FL,Tampa,St. Petersburg,2013-09-05,9,3,2013,2000000.0,USD,5,2000000.0,-99.0,5726.0
2267,/organization/travelatus,Travelatus,|Hotels|Travel|Curated Web|,Curated Web,USA,DE,"Wilmington, Delaware",Wilmington,/organization/excursiopedia,Excursiopedia,|Marketplaces|Tourism|E-Commerce|,E-Commerce,DEU,,Munich,Munich,2013-12-13,12,4,2013,100000.0,USD,13,100000.0,277.0,773.0
2268,/organization/travelmob,travelmob,|Real Estate|Vacation Rentals|Collaborative Consumption|Travel|,Travel,SGP,,Singapore,Singapore,/organization/homeaway,HomeAway,|Technology|Advertising|Vacation Rentals|Travel|,Technology,USA,TX,Austin,Austin,2013-07-17,7,3,2013,,USD,17,,282.0,747.0
2269,/organization/travelmuse,TravelMuse,|Travel|,Travel,USA,NY,New York City,New York,/organization/travel-ad-network,Travora Networks,|Travel|,Travel,USA,NY,New York City,New York,2010-11-30,11,4,2010,,USD,30,,547.0,1324.0
2270,/organization/traverse-networks,Traverse Networks,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,San Ramon,/organization/avaya,Avaya,|Wireless|Unifed Communications|Software|,Software,USA,NJ,Newark,Basking Ridge,2006-11-11,11,4,2006,15000000.0,USD,11,15000000.0,635.0,2140.0
2271,/organization/travel-ad-network,Travora Networks,|Travel|,Travel,USA,NY,New York City,New York,/organization/mediashift,MediaShift,|Advertising|,Advertising,USA,CA,Anaheim,Newport Beach,2013-02-11,2,1,2013,,USD,11,,846.0,772.0
2272,/organization/trellia-networks,Trellia Networks,|Enterprise Software|,Enterprise Software,CAN,QC,Montreal,Montréal,/organization/wyse-technology,Wyse Technology,|Mobile|Cloud Computing|Software|,Mobile,USA,CA,SF Bay Area,San Jose,2011-11-21,11,4,2011,,USD,21,,1036.0,3246.0
2273,/organization/trendslide,Trendslide,|Business Intelligence|Mobile|,Mobile,USA,NH,"Manchester, New Hampshire",Manchester,/organization/dyn,Dyn,|Internet|Cloud Computing|Web Hosting|,Internet,USA,NH,"Manchester, New Hampshire",Manchester,2013-05-13,5,2,2013,,USD,13,,438.0,651.0
2274,/organization/trenstar,TrenStar,|Software|,Software,USA,CO,Denver,Greenwood Village,/organization/fluensee,TrackX,|Enterprise Software|,Enterprise Software,,,,,2008-07-28,7,3,2008,,USD,28,,479.0,2765.0
2275,/organization/tribe,Tribe,|Social Media|,Social Media,USA,CA,SF Bay Area,Los Gatos,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2007-03-02,3,1,2007,,USD,2,,371.0,1521.0
2276,/organization/tribe-hr,TribeHR,|Social Media|SaaS|Human Resources|Software|,SaaS,CAN,ON,Toronto,Kitchener,/organization/netsuite,NetSuite,|Software|Cloud Computing|iPhone|SaaS|CRM|,Software,USA,CA,SF Bay Area,San Mateo,2013-10-22,10,4,2013,,USD,22,,447.0,1755.0
2277,/organization/tribold,Tribold,|Software|,Software,GBR,,London,London,/organization/sigma-systems,Sigma Systems,|Telecommunications|Cable|Software|,Cable,JPN,,Tokyo,Tokyo,2013-07-09,7,3,2013,,USD,9,,1637.0,3842.0
2278,/organization/tricipher,TriCipher,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Los Gatos,/organization/vmware,VMware,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,2010-08-31,8,3,2010,,USD,31,,246.0,3895.0
2279,/organization/trigence,Trigence,|Software|,Software,USA,NJ,Newark,Jersey City,/organization/appzero,AppZero,|Video|Cloud Computing|Software|,Video,USA,MA,Boston,Andover,2009-01-01,1,1,2009,,USD,1,,695.0,1827.0
